"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"02176099999","2003-08-18T13:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","53","61","","","","","76","BKN:05 59","","","18.64","","050","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN052AAXX  18121 02176 35880 /0506 10161 20119 333 85/56;","","","","","","","","","",""
"02176099999","2003-08-18T16:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","53","62","","","","","74","","","","27.96","","070","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN042AAXX  18151 02176 35/83 /0704 10166 20119;","","","","","","","","","",""
"02176099999","2003-08-18T19:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","56","61","","","","","84","FEW:01 49","","","24.85","","110","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN070AAXX  18181 02176 35782 /1103 10161 20134 333 10168 20140 81/50 83/57;","","","","","","","","","",""
"02176099999","2003-08-18T22:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","58","61","","","","","90","FEW:01 11 BKN:05 42","","","18.64","","150","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN064AAXX  18211 02176 35480 /1503 10160 20144 333 81/11 85/43 87/58;","","","","","","","","","",""
"02176099999","2003-08-19T01:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","55","60","","","","","84","BKN:05 41","","","21.75","","110","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN058AAXX  19001 02176 35681 /1101 10156 20129 333 85/42 87/57;","","","","","","","","","",""
"02176099999","2003-08-19T04:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","55","60","","","","","84","FEW:01 14","","","27.96","","120","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN058AAXX  19031 02176 35783 /1202 10156 20129 333 81/14 87/56;","","","","","","","","","",""
"02176099999","2003-08-19T07:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","54","62","","","","","76","FEW:01 11 BKN:05 89","","","31.07","","120","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  19061 02176 35999 /1203 10164 20121 333 10168 20153 70000 81/11 85/59 87/61;","","","","","","","","","",""
"02176099999","2003-08-19T10:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","58","61","","","","","90","FEW:01 7 SCT:03 59 BKN:05 79","","","21.75","","110","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN076AAXX  19091 02176 37481 /1105 10163 20147 70086 333 81/07 83/56 85/58 87/60;","","","","","","","","","",""
"02176099999","2003-08-19T13:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","59","62","","","","","91","FEW:01 9 SCT:03 37","","","27.96","","170","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN076AAXX  19121 02176 17583 /1704 10167 20152 69931 70086 333 81/09 83/38 87/60;","","","","","","","","","",""
"02176099999","2003-08-19T19:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","59","61","","","","","92","BKN:07 26","","","21.75","","150","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  19181 02176 07581 /1507 10161 20148 69942 72386 333 10174 20159 69905 87/26;","","","","","","","","","",""
"02176099999","2003-08-19T22:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","60","62","","","","","96","FEW:01 7 SCT:03 28 BKN:05 59","","","11.18","","160","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  19211 02176 27368 /1606 10164 20157 78186 333 69905 81/07 83/28 85/56 87/60;","","","","","","","","","",""
"02176099999","2003-08-20T01:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","60","62","","","","","96","FEW:01 7","","","11.81","","170","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN070AAXX  20001 02176 17969 /1707 10164 20158 69901 70086 333 81/07 87/59;","","","","","","","","","",""
"02176099999","2003-08-20T04:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","60","61","","","","","96","FEW:01 98","","","9.32","","170","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN052AAXX  20031 02176 35965 /1707 10162 20156 333 81/60;","","","","","","","","","",""
"02176099999","2003-08-20T07:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","60","61","","","","","95","BKN:07 79","","","11.18","","170","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN076AAXX  20061 02176 15968 /1706 10163 20155 69902 333 10165 20161 70004 87/58;","","","","","","","","","",""
"02176099999","2003-08-20T10:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","58","61","","","","","90","FEW:01 39 SCT:03 49","","","15.53","","140","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN064AAXX  20091 02176 35675 /1406 10163 20147 333 81/40 83/50 87/56;","","","","","","","","","",""
"02176099999","2003-08-20T13:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","58","63","","","","","83","OVC:08 59","","","24.85","","130","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN064AAXX  20121 02176 17882 /1306 10174 20145 69901 70060 333 88/56;","","","","","","","","","",""
"02176099999","2003-08-20T16:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","59","62","","","","","89","BKN:05 34","","","21.75","","090","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN058AAXX  20151 02176 35681 /0906 10168 20150 333 85/35 87/57;","","","","","","","","","",""
"02176099999","2003-08-20T19:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","58","59","","|RA |","","","97","FEW:01 28 BKN:05 35","","","2.11","","150","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN094AAXX  20181 02176 07734 /1501 10150 20145 60102 76260 333 10174 20150 60045 81/28 85/36 88/50;","","","","","","","","","",""
"02176099999","2003-08-20T22:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","58","59","","|RA |","","","97","FEW:01 4 BKN:05 31","","","6.84","","320","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN076AAXX  20211 02176 27561 /3201 10149 20145 76160 333 69935 81/04 85/31 87/58;","","","","","","","","","",""
"02176099999","2003-08-21T01:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","57","58","","","","","98","FEW:01 3 BKN:05 6","","","7.46","","310","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN076AAXX  21001 02176 17262 /3102 10144 20141 60031 70086 333 81/03 85/06 87/58;","","","","","","","","","",""
"02176099999","2003-08-21T04:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","56","56","","","","","98","OVC:08 59","","","11.81","","280","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN058AAXX  21031 02176 37869 /2801 10136 20133 70010 333 88/56;","","","","","","","","","",""
"02176099999","2003-08-21T07:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","56","58","","","","","96","FEW:01 9 SCT:03 13","","","27.96","","270","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN094AAXX  21061 02176 17383 /2702 10142 20135 60032 70010 333 10152 20136 70126 81/09 83/13 85/59;","","","","","","","","","",""
"02176099999","2003-08-21T13:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","56","57","","|RA |","","","97","FEW:01 13 BKN:05 25","","","12.43","","270","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN070AAXX  21121 02176 47470 /2702 10140 20136 761// 333 81/13 85/25 87/43;","","","","","","","","","",""
"02176099999","2003-08-21T16:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","57","58","","","","","96","FEW:01 6 SCT:03 9","","","21.75","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN076AAXX  21151 02176 27281 /0000 10144 20138 72366 333 69905 81/06 83/09 87/58;","","","","","","","","","",""
"02176099999","2003-08-21T19:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","58","59","","","","","96","BKN:05 20","","","8.08","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN070AAXX  21181 02176 27463 /0000 10148 20142 78186 333 69905 85/20 87/59;","","","","","","","","","",""
"02176099999","2003-08-21T22:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","57","58","","","","","97","FEW:01 7","","","13.05","","340","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN064AAXX  21211 02176 37271 /3405 10143 20139 70086 333 81/07 87/31;","","","","","","","","","",""
"02176099999","2003-08-22T01:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","56","57","","","","","98","BKN:07 5","","","11.18","","340","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN064AAXX  22001 02176 17268 /3404 10138 20135 69911 70086 333 87/05;","","","","","","","","","",""
"02176099999","2003-08-22T04:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","56","57","","","","","97","OVC:08 6","","","8.08","","330","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN052AAXX  22031 02176 35263 /3303 10138 20133 333 88/06;","","","","","","","","","",""
"02176099999","2003-08-22T07:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","57","59","","","","","95","OVC:08 79","","","27.96","","350","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN070AAXX  22061 02176 15983 /3504 10148 20140 69912 333 10148 20134 88/58;","","","","","","","","","",""
"02176099999","2003-08-22T10:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","58","61","","","","","89","FEW:01 9","","","21.75","","020","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN058AAXX  22091 02176 35681 /0204 10162 20144 333 81/09 87/50;","","","","","","","","","",""
"02176099999","2003-08-22T13:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","57","62","","","","","83","FEW:01 49","","","21.75","","080","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN052AAXX  22121 02176 35/81 /0803 10167 20138 333 81/50;","","","","","","","","","",""
"02176099999","2003-08-22T16:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","55","62","","","","","79","","","","31.07","","110","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN042AAXX  22151 02176 35999 /1101 10166 20129;","","","","","","","","","",""
"02176099999","2003-08-22T19:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","57","60","","","","","90","BKN:05 89","","","31.07","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN064AAXX  22181 02176 35999 /0000 10154 20138 333 10172 20148 85/59;","","","","","","","","","",""
"02176099999","2003-08-22T22:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","57","59","","","","","95","OVC:08 89","","","31.07","","270","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN052AAXX  22211 02176 35999 /2701 10148 20140 333 88/59;","","","","","","","","","",""
"02176099999","2003-08-23T01:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","57","59","","","","","96","FEW:01 20","","","21.75","","340","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN058AAXX  23001 02176 35981 /3404 10148 20141 333 81/20 88/59;","","","","","","","","","",""
"02176099999","2003-08-23T04:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","57","58","","","","","95","SCT:03 9","","","18.64","","360","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN058AAXX  23031 02176 35380 /3605 10146 20138 333 83/09 88/59;","","","","","","","","","",""
"02176099999","2003-08-23T07:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","56","58","","","","","93","OVC:08 8","","","21.75","","360","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN070AAXX  23061 02176 35381 /3606 10145 20134 333 10155 20142 70000 88/08;","","","","","","","","","",""
"02176099999","2003-08-23T10:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","55","59","","","","","89","BKN:07 12","","","21.75","","010","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN052AAXX  23091 02176 35481 /0107 10149 20130 333 87/12;","","","","","","","","","",""
"02176099999","2003-08-23T13:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","56","61","","","","","81","BKN:07 19","","","18.64","","010","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN052AAXX  23121 02176 35580 /0104 10163 20131 333 87/19;","","","","","","","","","",""
"02176099999","2003-08-23T16:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","55","63","","","","","75","FEW:01 36","","","27.96","","010","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN058AAXX  23151 02176 35983 /0105 10172 20126 333 81/37 88/58;","","","","","","","","","",""
"02176099999","2003-08-23T19:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","56","62","","","","","80","OVC:08 79","","","31.07","","350","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN064AAXX  23181 02176 35999 /3504 10165 20131 333 10173 20144 88/58;","","","","","","","","","",""
"02176099999","2003-08-23T22:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","54","60","","","","","82","OVC:08 32","","","31.07","","340","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN052AAXX  23211 02176 35599 /3404 10153 20123 333 88/33;","","","","","","","","","",""
"02176099999","2003-08-24T01:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","52","59","","","","","79","OVC:08 25","","","31.07","","350","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN052AAXX  24001 02176 35599 /3506 10148 20112 333 88/25;","","","","","","","","","",""
"02176099999","2003-08-24T04:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","51","53","","","","","93","","","","24.85","","330","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN042AAXX  24031 02176 35982 /3304 10118 20107;","","","","","","","","","",""
"02176099999","2003-08-24T07:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","51","56","","","","","84","","","","27.96","","360","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN064AAXX  24061 02176 35983 /3607 10131 20105 333 10166 20115 70000;","","","","","","","","","",""
"02176099999","2003-08-24T10:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","52","60","","","","","75","","","","31.07","","360","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN042AAXX  24091 02176 35/99 /3607 10154 20110;","","","","","","","","","",""
"02176099999","2003-08-24T13:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","52","60","","","","","76","SCT:03 25","","","31.07","","020","","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN058AAXX  24121 02176 35599 /0209 10154 20112 333 83/25 88/33;","","","","","","","","","",""
"02176099999","2003-08-24T19:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","50","58","","","","","74","OVC:08 47","","","31.07","","350","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN064AAXX  24181 02176 35699 /3507 10145 20098 333 10162 20131 88/48;","","","","","","","","","",""
"02176099999","2003-08-24T22:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","49","56","","","","","78","OVC:08 43","","","31.07","","350","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN052AAXX  24211 02176 35699 /3507 10134 20096 333 88/44;","","","","","","","","","",""
"02176099999","2003-08-25T01:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","48","56","","","","","75","BKN:07 31","","","31.07","","360","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN052AAXX  25001 02176 35599 /3608 10134 20090 333 87/31;","","","","","","","","","",""
"02176099999","2003-08-25T04:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","49","53","","|RA |","","","87","FEW:01 17","","","6.84","","350","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN070AAXX  25031 02176 27461 /3506 10118 20097 76160 333 69905 81/17 88/30;","","","","","","","","","",""
"02176099999","2003-08-25T07:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","46","54","","","","","75","OVC:08 32","","","31.07","","360","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  25061 02176 17599 /3607 10120 20077 69902 70060 333 10145 20116 70000 88/33;","","","","","","","","","",""
"02176099999","2003-08-25T10:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","45","54","","","","","72","FEW:01 24","","","31.07","","020","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN058AAXX  25091 02176 35599 /0206 10123 20073 333 81/24 87/29;","","","","","","","","","",""
"02176099999","2003-08-25T13:00:00","65.0333333","21.5666666","4.0","PITE RONNSKAR, SW","FM-12","4","","45","55","","","","","70","FEW:01 27","","","31.07","","010","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN058AAXX  25121 02176 45599 /0105 10128 20075 333 81/27 88/35;","","","","","","","","","",""
